time_ps,cycle,resetn,IF_pc,ID_pc,EXE_pc,MEM_pc,WB_pc,IF_inst,cpu_5_valid,HI_data,LO_data,rf_data,mem_data
6245000,615,1,00000054,00000050,00000050,000000a8,000000a8,00022082,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6255000,616,1,00000058,00000054,00000050,00000050,000000a8,00022082,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6265000,617,1,00000058,00000054,00000054,00000050,00000050,28990005,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6275000,618,1,0000005c,00000058,00000054,00000054,00000050,28990005,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6285000,619,1,0000005c,00000058,00000058,00000054,00000054,0721000e,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6295000,620,1,00000060,0000005c,00000058,00000058,00000054,0721000e,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6305000,621,1,00000060,0000005c,00000058,00000058,00000058,00642823,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
6315000,622,1,00000098,00000060,0000005c,00000058,00000058,00642823,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
6325000,623,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
6335000,624,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
6345000,625,1,0000009c,00000098,00000098,00000060,00000060,004cd007,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6355000,626,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6365000,627,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6375000,628,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6385000,629,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6395000,630,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6405000,631,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
6415000,632,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
6425000,633,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
6435000,634,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
6445000,635,1,00000054,00000050,00000050,000000a8,000000a8,00022082,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6455000,636,1,00000058,00000054,00000050,00000050,000000a8,00022082,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6465000,637,1,00000058,00000054,00000054,00000050,00000050,28990005,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6475000,638,1,0000005c,00000058,00000054,00000054,00000050,28990005,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6485000,639,1,0000005c,00000058,00000058,00000054,00000054,0721000e,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6495000,640,1,00000060,0000005c,00000058,00000058,00000054,0721000e,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6505000,641,1,00000060,0000005c,00000058,00000058,00000058,00642823,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
6515000,642,1,00000098,00000060,0000005c,00000058,00000058,00642823,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
6525000,643,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
6535000,644,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
6545000,645,1,0000009c,00000098,00000098,00000060,00000060,004cd007,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6555000,646,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6565000,647,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6575000,648,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6585000,649,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6595000,650,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6605000,651,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
6615000,652,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
6625000,653,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
6635000,654,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
6645000,655,1,00000054,00000050,00000050,000000a8,000000a8,00022082,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6655000,656,1,00000058,00000054,00000050,00000050,000000a8,00022082,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6665000,657,1,00000058,00000054,00000054,00000050,00000050,28990005,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6675000,658,1,0000005c,00000058,00000054,00000054,00000050,28990005,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6685000,659,1,0000005c,00000058,00000058,00000054,00000054,0721000e,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6695000,660,1,00000060,0000005c,00000058,00000058,00000054,0721000e,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6705000,661,1,00000060,0000005c,00000058,00000058,00000058,00642823,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
6715000,662,1,00000098,00000060,0000005c,00000058,00000058,00642823,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
6725000,663,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
6735000,664,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
6745000,665,1,0000009c,00000098,00000098,00000060,00000060,004cd007,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6755000,666,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6765000,667,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6775000,668,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6785000,669,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6795000,670,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6805000,671,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
6815000,672,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
6825000,673,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
6835000,674,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
6845000,675,1,00000054,00000050,00000050,000000a8,000000a8,00022082,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6855000,676,1,00000058,00000054,00000050,00000050,000000a8,00022082,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6865000,677,1,00000058,00000054,00000054,00000050,00000050,28990005,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6875000,678,1,0000005c,00000058,00000054,00000054,00000050,28990005,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6885000,679,1,0000005c,00000058,00000058,00000054,00000054,0721000e,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6895000,680,1,00000060,0000005c,00000058,00000058,00000054,0721000e,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6905000,681,1,00000060,0000005c,00000058,00000058,00000058,00642823,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
6915000,682,1,00000098,00000060,0000005c,00000058,00000058,00642823,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
6925000,683,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
6935000,684,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
6945000,685,1,0000009c,00000098,00000098,00000060,00000060,004cd007,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6955000,686,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6965000,687,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6975000,688,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
6985000,689,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
6995000,690,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7005000,691,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
7015000,692,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
7025000,693,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
7035000,694,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
7045000,695,1,00000054,00000050,00000050,000000a8,000000a8,00022082,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7055000,696,1,00000058,00000054,00000050,00000050,000000a8,00022082,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7065000,697,1,00000058,00000054,00000054,00000050,00000050,28990005,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7075000,698,1,0000005c,00000058,00000054,00000054,00000050,28990005,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7085000,699,1,0000005c,00000058,00000058,00000054,00000054,0721000e,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7095000,700,1,00000060,0000005c,00000058,00000058,00000054,0721000e,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7105000,701,1,00000060,0000005c,00000058,00000058,00000058,00642823,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
7115000,702,1,00000098,00000060,0000005c,00000058,00000058,00642823,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
7125000,703,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
7135000,704,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
7145000,705,1,0000009c,00000098,00000098,00000060,00000060,004cd007,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7155000,706,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7165000,707,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7175000,708,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7185000,709,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7195000,710,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7205000,711,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
7215000,712,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
7225000,713,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
7235000,714,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
7245000,715,1,00000054,00000050,00000050,000000a8,000000a8,00022082,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7255000,716,1,00000058,00000054,00000050,00000050,000000a8,00022082,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7265000,717,1,00000058,00000054,00000054,00000050,00000050,28990005,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7275000,718,1,0000005c,00000058,00000054,00000054,00000050,28990005,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7285000,719,1,0000005c,00000058,00000058,00000054,00000054,0721000e,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7295000,720,1,00000060,0000005c,00000058,00000058,00000054,0721000e,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7305000,721,1,00000060,0000005c,00000058,00000058,00000058,00642823,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
7315000,722,1,00000098,00000060,0000005c,00000058,00000058,00642823,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
7325000,723,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
7335000,724,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
7345000,725,1,0000009c,00000098,00000098,00000060,00000060,004cd007,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7355000,726,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7365000,727,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7375000,728,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7385000,729,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7395000,730,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7405000,731,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
7415000,732,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
7425000,733,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
7435000,734,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
7445000,735,1,00000054,00000050,00000050,000000a8,000000a8,00022082,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7455000,736,1,00000058,00000054,00000050,00000050,000000a8,00022082,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7465000,737,1,00000058,00000054,00000054,00000050,00000050,28990005,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7475000,738,1,0000005c,00000058,00000054,00000054,00000050,28990005,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7485000,739,1,0000005c,00000058,00000058,00000054,00000054,0721000e,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7495000,740,1,00000060,0000005c,00000058,00000058,00000054,0721000e,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7505000,741,1,00000060,0000005c,00000058,00000058,00000058,00642823,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
7515000,742,1,00000098,00000060,0000005c,00000058,00000058,00642823,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
7525000,743,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
7535000,744,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
7545000,745,1,0000009c,00000098,00000098,00000060,00000060,004cd007,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7555000,746,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7565000,747,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7575000,748,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7585000,749,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7595000,750,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7605000,751,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
7615000,752,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
7625000,753,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
7635000,754,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
7645000,755,1,00000054,00000050,00000050,000000a8,000000a8,00022082,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7655000,756,1,00000058,00000054,00000050,00000050,000000a8,00022082,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7665000,757,1,00000058,00000054,00000054,00000050,00000050,28990005,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7675000,758,1,0000005c,00000058,00000054,00000054,00000050,28990005,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7685000,759,1,0000005c,00000058,00000058,00000054,00000054,0721000e,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7695000,760,1,00000060,0000005c,00000058,00000058,00000054,0721000e,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7705000,761,1,00000060,0000005c,00000058,00000058,00000058,00642823,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
7715000,762,1,00000098,00000060,0000005c,00000058,00000058,00642823,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
7725000,763,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
7735000,764,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
7745000,765,1,0000009c,00000098,00000098,00000060,00000060,004cd007,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7755000,766,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7765000,767,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7775000,768,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7785000,769,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7795000,770,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7805000,771,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
7815000,772,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
7825000,773,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
7835000,774,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
7845000,775,1,00000054,00000050,00000050,000000a8,000000a8,00022082,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7855000,776,1,00000058,00000054,00000050,00000050,000000a8,00022082,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7865000,777,1,00000058,00000054,00000054,00000050,00000050,28990005,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7875000,778,1,0000005c,00000058,00000054,00000054,00000050,28990005,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7885000,779,1,0000005c,00000058,00000058,00000054,00000054,0721000e,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7895000,780,1,00000060,0000005c,00000058,00000058,00000054,0721000e,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7905000,781,1,00000060,0000005c,00000058,00000058,00000058,00642823,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
7915000,782,1,00000098,00000060,0000005c,00000058,00000058,00642823,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
7925000,783,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
7935000,784,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
7945000,785,1,0000009c,00000098,00000098,00000060,00000060,004cd007,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7955000,786,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7965000,787,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7975000,788,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
7985000,789,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
7995000,790,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8005000,791,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
8015000,792,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
8025000,793,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
8035000,794,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
8045000,795,1,00000054,00000050,00000050,000000a8,000000a8,00022082,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8055000,796,1,00000058,00000054,00000050,00000050,000000a8,00022082,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8065000,797,1,00000058,00000054,00000054,00000050,00000050,28990005,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8075000,798,1,0000005c,00000058,00000054,00000054,00000050,28990005,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8085000,799,1,0000005c,00000058,00000058,00000054,00000054,0721000e,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8095000,800,1,00000060,0000005c,00000058,00000058,00000054,0721000e,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8105000,801,1,00000060,0000005c,00000058,00000058,00000058,00642823,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
8115000,802,1,00000098,00000060,0000005c,00000058,00000058,00642823,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
8125000,803,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
8135000,804,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
8145000,805,1,0000009c,00000098,00000098,00000060,00000060,004cd007,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8155000,806,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8165000,807,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8175000,808,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8185000,809,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8195000,810,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8205000,811,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000
8215000,812,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000
8225000,813,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000
8235000,814,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000
8245000,815,1,00000054,00000050,00000050,000000a8,000000a8,00022082,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8255000,816,1,00000058,00000054,00000050,00000050,000000a8,00022082,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8265000,817,1,00000058,00000054,00000054,00000050,00000050,28990005,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
8275000,818,1,0000005c,00000058,00000054,00000054,00000050,28990005,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000
8285000,819,1,0000005c,00000058,00000058,00000054,00000054,0721000e,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000
